Ticker,Date,Closing Price,Price + All Divs Received (No DRIP)
HYBI,2025-11-24,50.4,53.993
HYBI,2025-11-25,50.61,54.203
HYBI,2025-11-26,50.31,54.24
HYBI,2025-11-28,50.37,54.3
HYBI,2025-12-01,50.28,54.21
HYBI,2025-12-02,50.35,54.28
HYBI,2025-12-03,50.45,54.38
HYBI,2025-12-04,50.41,54.34
HYBI,2025-12-05,50.44,54.37
HYBI,2025-12-08,50.33,54.26
HYBI,2025-12-09,50.27,54.2
HYBI,2025-12-10,50.46,54.39
HYBI,2025-12-11,50.44,54.37
HYBI,2025-12-12,50.38,54.31
HYBI,2025-12-15,50.41,54.34
HYBI,2025-12-16,50.43,54.36
HYBI,2025-12-17,50.33,54.26
HYBI,2025-12-18,50.5,54.43
HYBI,2025-12-19,50.49,54.42
HYBI,2025-12-22,50.5,54.43
HYBI,2025-12-23,50.57,54.5
HYBI,2025-12-24,50.32,54.588
HYBI,2025-12-26,50.31,54.578
HYBI,2025-12-29,50.35,54.618
HYBI,2025-12-30,50.39,54.658
HYBI,2025-12-31,50.33,54.598
HYBI,2026-01-02,50.37,54.638
HYBI,2026-01-05,50.49,54.758
HYBI,2026-01-06,50.53,54.798
HYBI,2026-01-07,50.53,54.798
GPIX,2023-10-26,39.26,39.26
GPIX,2023-10-27,39.03,39.03
GPIX,2023-10-30,39.6,39.6
GPIX,2023-10-31,39.8,39.8
GPIX,2023-11-01,40.2,40.2
GPIX,2023-11-02,40.89,40.89
GPIX,2023-11-03,41.2,41.2
GPIX,2023-11-06,41.13,41.13
GPIX,2023-11-07,41.26,41.26
GPIX,2023-11-08,41.3,41.3
GPIX,2023-11-09,41,41
GPIX,2023-11-10,41.54,41.54
GPIX,2023-11-13,41.53,41.53
GPIX,2023-11-14,42.17,42.17
GPIX,2023-11-15,42.22,42.22
GPIX,2023-11-16,42.27,42.27
GPIX,2023-11-17,42.31,42.31
GPIX,2023-11-20,42.58,42.58
GPIX,2023-11-21,42.45,42.45
GPIX,2023-11-22,42.6,42.6
GPIX,2023-11-24,42.61,42.61
GPIX,2023-11-27,42.55,42.55
GPIX,2023-11-28,42.59,42.59
GPIX,2023-11-29,42.57,42.57
GPIX,2023-11-30,42.71,42.71
GPIX,2023-12-01,42.95,42.95
GPIX,2023-12-04,42.59,42.893
GPIX,2023-12-05,42.65,42.953
GPIX,2023-12-06,42.63,42.933
GPIX,2023-12-07,42.82,43.123
GPIX,2023-12-08,42.97,43.273
GPIX,2023-12-11,43.14,43.443
GPIX,2023-12-12,43.31,43.613
GPIX,2023-12-13,43.7,44.003
GPIX,2023-12-14,43.86,44.163
GPIX,2023-12-15,43.82,44.123
GPIX,2023-12-18,44.01,44.313
GPIX,2023-12-19,44.15,44.453
GPIX,2023-12-20,43.72,44.023
GPIX,2023-12-21,44.09,44.393
GPIX,2023-12-22,44.06,44.363
GPIX,2023-12-26,44.21,44.513
GPIX,2023-12-27,44.23,44.533
GPIX,2023-12-28,43.99,44.606
GPIX,2023-12-29,43.91,44.526
GPIX,2024-01-02,43.71,44.326
GPIX,2024-01-03,43.4,44.016
GPIX,2024-01-04,43.32,43.936
GPIX,2024-01-05,43.39,44.006
GPIX,2024-01-08,43.85,44.466
GPIX,2024-01-09,43.86,44.476
GPIX,2024-01-10,44.17,44.786
GPIX,2024-01-11,44.05,44.666
GPIX,2024-01-12,44.1,44.716
GPIX,2024-01-16,44.07,44.686
GPIX,2024-01-17,43.75,44.366
GPIX,2024-01-18,44.08,44.696
GPIX,2024-01-19,44.52,45.136
GPIX,2024-01-22,44.6,45.216
GPIX,2024-01-23,44.71,45.326
GPIX,2024-01-24,44.73,45.346
GPIX,2024-01-25,45.02,45.636
GPIX,2024-01-26,44.88,45.496
GPIX,2024-01-29,45.15,45.766
GPIX,2024-01-30,45.15,45.766
GPIX,2024-01-31,44.6,45.216
GPIX,2024-02-01,45.14,45.756
GPIX,2024-02-02,45.06,45.992
GPIX,2024-02-05,45.03,45.962
GPIX,2024-02-06,45.06,45.992
GPIX,2024-02-07,45.33,46.262
GPIX,2024-02-08,45.36,46.292
GPIX,2024-02-09,45.57,46.502
GPIX,2024-02-12,45.56,46.492
GPIX,2024-02-13,44.99,45.922
GPIX,2024-02-14,45.51,46.442
GPIX,2024-02-15,45.69,46.622
GPIX,2024-02-16,45.48,46.412
GPIX,2024-02-20,45.38,46.312
GPIX,2024-02-21,45.31,46.242
GPIX,2024-02-22,46.04,46.972
GPIX,2024-02-23,46.11,47.042
GPIX,2024-02-26,46.01,46.942
GPIX,2024-02-27,45.97,46.902
GPIX,2024-02-28,46.04,46.972
GPIX,2024-02-29,46.12,47.052
GPIX,2024-03-01,46.47,47.402
GPIX,2024-03-04,46.09,47.349
GPIX,2024-03-05,45.7,46.959
GPIX,2024-03-06,45.88,47.139
GPIX,2024-03-07,46.23,47.489
GPIX,2024-03-08,46.06,47.319
GPIX,2024-03-11,46.1,47.359
GPIX,2024-03-12,46.39,47.649
GPIX,2024-03-13,46.38,47.639
GPIX,2024-03-14,46.36,47.619
GPIX,2024-03-15,46.02,47.279
GPIX,2024-03-18,46.28,47.539
GPIX,2024-03-19,46.53,47.789
GPIX,2024-03-20,46.75,48.009
GPIX,2024-03-21,46.86,48.119
GPIX,2024-03-22,46.83,48.089
GPIX,2024-03-25,46.77,48.029
GPIX,2024-03-26,46.7,47.959
GPIX,2024-03-27,46.99,48.249
GPIX,2024-03-28,47.01,48.269
GPIX,2024-04-01,46.98,48.239
GPIX,2024-04-02,46.37,47.962
GPIX,2024-04-03,46.37,47.962
GPIX,2024-04-04,45.9,47.492
GPIX,2024-04-05,46.3,47.892
GPIX,2024-04-08,46.36,47.952
GPIX,2024-04-09,46.4,47.992
GPIX,2024-04-10,46.01,47.602
GPIX,2024-04-11,46.33,47.922
GPIX,2024-04-12,45.72,47.312
GPIX,2024-04-15,45.14,46.732
GPIX,2024-04-16,45.12,46.712
GPIX,2024-04-17,44.8,46.392
GPIX,2024-04-18,44.81,46.402
GPIX,2024-04-19,44.36,45.952
GPIX,2024-04-22,44.73,46.322
GPIX,2024-04-23,45.29,46.882
GPIX,2024-04-24,45.29,46.882
GPIX,2024-04-25,45.05,46.642
GPIX,2024-04-26,45.55,47.142
GPIX,2024-04-29,45.67,47.262
GPIX,2024-04-30,44.97,46.562
GPIX,2024-05-01,44.9,46.492
GPIX,2024-05-02,44.91,46.82
GPIX,2024-05-03,45.39,47.3
GPIX,2024-05-06,45.77,47.68
GPIX,2024-05-07,45.81,47.72
GPIX,2024-05-08,45.85,47.76
GPIX,2024-05-09,46,47.91
GPIX,2024-05-10,46.07,47.98
GPIX,2024-05-13,46.09,48
GPIX,2024-05-14,46.25,48.16
GPIX,2024-05-15,46.64,48.55
GPIX,2024-05-16,46.67,48.58
GPIX,2024-05-17,46.66,48.57
GPIX,2024-05-20,46.77,48.68
GPIX,2024-05-21,46.77,48.68
GPIX,2024-05-22,46.68,48.59
GPIX,2024-05-23,46.48,48.39
GPIX,2024-05-24,46.65,48.56
GPIX,2024-05-28,46.71,48.62
GPIX,2024-05-29,46.49,48.4
GPIX,2024-05-30,46.28,48.19
GPIX,2024-05-31,46.69,48.6
GPIX,2024-06-03,46.64,48.55
GPIX,2024-06-04,46.28,48.519
GPIX,2024-06-05,46.7,48.939
GPIX,2024-06-06,46.78,49.019
GPIX,2024-06-07,46.71,48.949
GPIX,2024-06-10,46.74,48.979
GPIX,2024-06-11,46.84,49.079
GPIX,2024-06-12,47.2,49.439
GPIX,2024-06-13,47.19,49.429
GPIX,2024-06-14,47.23,49.469
GPIX,2024-06-17,47.45,49.689
GPIX,2024-06-18,47.55,49.789
GPIX,2024-06-20,47.52,49.759
GPIX,2024-06-21,47.48,49.719
GPIX,2024-06-24,47.41,49.649
GPIX,2024-06-25,47.5,49.739
GPIX,2024-06-26,47.54,49.779
GPIX,2024-06-27,47.61,49.849
GPIX,2024-06-28,47.47,49.709
GPIX,2024-07-01,47.63,49.869
GPIX,2024-07-02,47.41,49.985
GPIX,2024-07-03,47.65,50.225
GPIX,2024-07-05,47.88,50.455
GPIX,2024-07-08,47.9,50.475
GPIX,2024-07-09,47.91,50.485
GPIX,2024-07-10,48.21,50.785
GPIX,2024-07-11,47.89,50.465
GPIX,2024-07-12,48.18,50.755
GPIX,2024-07-15,48.23,50.805
GPIX,2024-07-16,48.43,51.005
GPIX,2024-07-17,47.97,50.545
GPIX,2024-07-18,47.72,50.295
GPIX,2024-07-19,47.48,50.055
GPIX,2024-07-22,47.87,50.445
GPIX,2024-07-23,47.83,50.405
GPIX,2024-07-24,46.98,49.555
GPIX,2024-07-25,46.72,49.295
GPIX,2024-07-26,47.28,49.855
GPIX,2024-07-29,47.35,49.925
GPIX,2024-07-30,47.04,49.615
GPIX,2024-07-31,47.72,50.295
GPIX,2024-08-01,47.16,49.735
GPIX,2024-08-02,46.05,48.963
GPIX,2024-08-05,44.73,47.643
GPIX,2024-08-06,45.17,48.083
GPIX,2024-08-07,44.87,47.783
GPIX,2024-08-08,45.99,48.903
GPIX,2024-08-09,46.08,48.993
GPIX,2024-08-12,46.11,49.023
GPIX,2024-08-13,46.79,49.703
GPIX,2024-08-14,46.97,49.883
GPIX,2024-08-15,47.59,50.503
GPIX,2024-08-16,47.69,50.603
GPIX,2024-08-19,48.03,50.943
GPIX,2024-08-20,47.97,50.883
GPIX,2024-08-21,48.12,51.033
GPIX,2024-08-22,47.82,50.733
GPIX,2024-08-23,48.24,51.153
GPIX,2024-08-26,48.19,51.103
GPIX,2024-08-27,48.19,51.103
GPIX,2024-08-28,48.04,50.953
GPIX,2024-08-29,48.23,51.143
GPIX,2024-08-30,48.52,51.433
GPIX,2024-09-03,47.69,50.603
GPIX,2024-09-04,47.18,50.435
GPIX,2024-09-05,47.09,50.345
GPIX,2024-09-06,46.35,49.605
GPIX,2024-09-09,46.9,50.155
GPIX,2024-09-10,47.15,50.405
GPIX,2024-09-11,47.54,50.795
GPIX,2024-09-12,47.88,51.135
GPIX,2024-09-13,48.08,51.335
GPIX,2024-09-16,48.16,51.415
GPIX,2024-09-17,48.33,51.585
GPIX,2024-09-18,48.09,51.345
GPIX,2024-09-19,48.81,52.065
GPIX,2024-09-20,48.67,51.925
GPIX,2024-09-23,48.72,51.975
GPIX,2024-09-24,48.84,52.095
GPIX,2024-09-25,48.79,52.045
GPIX,2024-09-26,48.92,52.175
GPIX,2024-09-27,48.88,52.135
GPIX,2024-09-30,49.09,52.345
GPIX,2024-10-01,48.7,51.955
GPIX,2024-10-02,48.37,51.972
GPIX,2024-10-03,48.32,51.922
GPIX,2024-10-04,48.67,52.272
GPIX,2024-10-07,48.31,51.912
GPIX,2024-10-08,48.69,52.292
GPIX,2024-10-09,48.97,52.572
GPIX,2024-10-10,48.96,52.562
GPIX,2024-10-11,49.19,52.792
GPIX,2024-10-14,49.45,53.052
GPIX,2024-10-15,49.19,52.792
GPIX,2024-10-16,49.34,52.942
GPIX,2024-10-17,49.37,52.972
GPIX,2024-10-18,49.49,53.092
GPIX,2024-10-21,49.45,53.052
GPIX,2024-10-22,49.46,53.062
GPIX,2024-10-23,49.08,52.682
GPIX,2024-10-24,49.18,52.782
GPIX,2024-10-25,49.18,52.782
GPIX,2024-10-28,49.31,52.912
GPIX,2024-10-29,49.36,52.962
GPIX,2024-10-30,49.24,52.842
GPIX,2024-10-31,48.51,52.112
GPIX,2024-11-01,48.64,52.242
GPIX,2024-11-04,48.19,52.135
GPIX,2024-11-05,48.72,52.665
GPIX,2024-11-06,49.74,53.685
GPIX,2024-11-07,50.06,54.005
GPIX,2024-11-08,50.21,54.155
GPIX,2024-11-11,50.27,54.215
GPIX,2024-11-12,50.16,54.105
GPIX,2024-11-13,50.32,54.265
GPIX,2024-11-14,50.1,54.045
GPIX,2024-11-15,49.48,53.425
GPIX,2024-11-18,49.67,53.615
GPIX,2024-11-19,49.82,53.765
GPIX,2024-11-20,49.82,53.765
GPIX,2024-11-21,50.04,53.985
GPIX,2024-11-22,50.18,54.125
GPIX,2024-11-25,50.31,54.255
GPIX,2024-11-26,50.53,54.475
GPIX,2024-11-27,50.53,54.475
GPIX,2024-11-29,50.66,54.605
GPIX,2024-12-02,50.73,54.675
GPIX,2024-12-03,50.38,54.683
GPIX,2024-12-04,50.59,54.893
GPIX,2024-12-05,50.55,54.853
GPIX,2024-12-06,50.68,54.983
GPIX,2024-12-09,50.54,54.843
GPIX,2024-12-10,50.35,54.653
GPIX,2024-12-11,50.68,54.983
GPIX,2024-12-12,50.56,54.863
GPIX,2024-12-13,50.52,54.823
GPIX,2024-12-16,50.67,54.973
GPIX,2024-12-17,50.48,54.783
GPIX,2024-12-18,49.2,53.503
GPIX,2024-12-19,49.19,53.493
GPIX,2024-12-20,49.72,54.023
GPIX,2024-12-23,50.11,54.413
GPIX,2024-12-24,50.6,54.903
GPIX,2024-12-26,50.62,54.923
GPIX,2024-12-27,50.11,54.413
GPIX,2024-12-30,49.61,53.913
GPIX,2024-12-31,49.45,53.753
GPIX,2025-01-02,49.34,53.643
GPIX,2025-01-03,49.59,54.243
GPIX,2025-01-06,49.9,54.553
GPIX,2025-01-07,49.32,53.973
GPIX,2025-01-08,49.39,54.043
GPIX,2025-01-10,48.74,53.393
GPIX,2025-01-13,48.78,53.433
GPIX,2025-01-14,48.84,53.493
GPIX,2025-01-15,49.68,54.333
GPIX,2025-01-16,49.58,54.233
GPIX,2025-01-17,50.01,54.663
GPIX,2025-01-21,50.33,54.983
GPIX,2025-01-22,50.63,55.283
GPIX,2025-01-23,50.81,55.463
GPIX,2025-01-24,50.66,55.313
GPIX,2025-01-27,50.11,54.763
GPIX,2025-01-28,50.44,55.093
GPIX,2025-01-29,50.26,54.913
GPIX,2025-01-30,50.5,55.153
GPIX,2025-01-31,50.29,54.943
GPIX,2025-02-03,49.68,54.691
GPIX,2025-02-04,49.95,54.961
GPIX,2025-02-05,50.13,55.141
GPIX,2025-02-06,50.29,55.301
GPIX,2025-02-07,49.93,54.941
GPIX,2025-02-10,50.21,55.221
GPIX,2025-02-11,50.26,55.271
GPIX,2025-02-12,50.13,55.141
GPIX,2025-02-13,50.55,55.561
GPIX,2025-02-14,50.57,55.581
GPIX,2025-02-18,50.69,55.701
GPIX,2025-02-19,50.78,55.791
GPIX,2025-02-20,50.64,55.651
GPIX,2025-02-21,49.9,54.911
GPIX,2025-02-24,49.69,54.701
GPIX,2025-02-25,49.53,54.541
GPIX,2025-02-26,49.51,54.521
GPIX,2025-02-27,48.93,53.941
GPIX,2025-02-28,49.51,54.521
GPIX,2025-03-03,48.39,53.745
GPIX,2025-03-04,47.79,53.145
GPIX,2025-03-05,48.3,53.655
GPIX,2025-03-06,47.48,52.835
GPIX,2025-03-07,47.74,53.095
GPIX,2025-03-10,46.53,51.885
GPIX,2025-03-11,46.17,51.525
GPIX,2025-03-12,46.54,51.895
GPIX,2025-03-13,45.8,51.155
GPIX,2025-03-14,46.74,52.095
GPIX,2025-03-17,47.04,52.395
GPIX,2025-03-18,46.57,51.925
GPIX,2025-03-19,47.05,52.405
GPIX,2025-03-20,46.95,52.305
GPIX,2025-03-21,47.01,52.365
GPIX,2025-03-24,47.89,53.245
GPIX,2025-03-25,47.83,53.185
GPIX,2025-03-26,47.5,52.855
GPIX,2025-03-27,47.37,52.725
GPIX,2025-03-28,46.36,51.715
GPIX,2025-03-31,46.61,51.965
GPIX,2025-04-01,46.44,52.122
GPIX,2025-04-02,46.7,52.382
GPIX,2025-04-03,44.65,50.332
GPIX,2025-04-04,42.02,47.702
GPIX,2025-04-07,42.28,47.962
GPIX,2025-04-08,41.31,46.992
GPIX,2025-04-09,45.07,50.752
GPIX,2025-04-10,43.57,49.252
GPIX,2025-04-11,44.31,49.992
GPIX,2025-04-14,44.71,50.392
GPIX,2025-04-15,44.64,50.322
GPIX,2025-04-16,43.69,49.372
GPIX,2025-04-17,43.76,49.442
GPIX,2025-04-21,42.73,48.412
GPIX,2025-04-22,43.8,49.482
GPIX,2025-04-23,44.47,50.152
GPIX,2025-04-24,45.59,51.272
GPIX,2025-04-25,45.62,51.302
GPIX,2025-04-28,45.67,51.352
GPIX,2025-04-29,45.9,51.582
GPIX,2025-04-30,45.88,51.562
GPIX,2025-05-01,45.92,51.925
GPIX,2025-05-02,46.47,52.475
GPIX,2025-05-05,46.23,52.235
GPIX,2025-05-06,45.93,51.935
GPIX,2025-05-07,46.08,52.085
GPIX,2025-05-08,46.44,52.445
GPIX,2025-05-09,46.31,52.315
GPIX,2025-05-12,47.65,53.655
GPIX,2025-05-13,47.89,53.895
GPIX,2025-05-14,47.95,53.955
GPIX,2025-05-15,48.11,54.115
GPIX,2025-05-16,48.37,54.375
GPIX,2025-05-19,48.42,54.425
GPIX,2025-05-20,48.29,54.295
GPIX,2025-05-21,47.6,53.605
GPIX,2025-05-22,47.6,53.605
GPIX,2025-05-23,47.41,53.415
GPIX,2025-05-27,48.22,54.225
GPIX,2025-05-28,48.02,54.025
GPIX,2025-05-29,48.1,54.105
GPIX,2025-05-30,48.12,54.125
GPIX,2025-06-02,48.01,54.354
GPIX,2025-06-03,48.23,54.574
GPIX,2025-06-04,48.23,54.574
GPIX,2025-06-05,48.04,54.384
GPIX,2025-06-06,48.46,54.804
GPIX,2025-06-09,48.5,54.844
GPIX,2025-06-10,48.72,55.064
GPIX,2025-06-11,48.61,54.954
GPIX,2025-06-12,48.76,55.104
GPIX,2025-06-13,48.33,54.674
GPIX,2025-06-16,48.69,55.034
GPIX,2025-06-17,48.4,54.744
GPIX,2025-06-18,48.42,54.764
GPIX,2025-06-20,48.34,54.684
GPIX,2025-06-23,48.74,55.084
GPIX,2025-06-24,49.17,55.514
GPIX,2025-06-25,49.18,55.524
GPIX,2025-06-26,49.47,55.814
GPIX,2025-06-27,49.67,56.014
GPIX,2025-06-30,49.82,56.164
GPIX,2025-07-01,49.47,56.166
GPIX,2025-07-02,49.63,56.326
GPIX,2025-07-03,49.91,56.606
GPIX,2025-07-07,49.64,56.336
GPIX,2025-07-08,49.66,56.356
GPIX,2025-07-09,49.89,56.586
GPIX,2025-07-10,50,56.696
GPIX,2025-07-11,49.87,56.566
GPIX,2025-07-14,49.94,56.636
GPIX,2025-07-15,49.79,56.486
GPIX,2025-07-16,49.93,56.626
GPIX,2025-07-17,50.17,56.866
GPIX,2025-07-18,50.17,56.866
GPIX,2025-07-21,50.24,56.936
GPIX,2025-07-22,50.26,56.956
GPIX,2025-07-23,50.57,57.266
GPIX,2025-07-24,50.59,57.286
GPIX,2025-07-25,50.75,57.446
GPIX,2025-07-28,50.77,57.466
GPIX,2025-07-29,50.66,57.356
GPIX,2025-07-30,50.63,57.326
GPIX,2025-07-31,50.49,57.186
GPIX,2025-08-01,49.43,56.484
GPIX,2025-08-04,50.1,57.154
GPIX,2025-08-05,49.91,56.964
GPIX,2025-08-06,50.22,57.274
GPIX,2025-08-07,50.19,57.244
GPIX,2025-08-08,50.51,57.564
GPIX,2025-08-11,50.42,57.474
GPIX,2025-08-12,50.85,57.904
GPIX,2025-08-13,50.98,58.034
GPIX,2025-08-14,51,58.054
GPIX,2025-08-15,50.92,57.974
GPIX,2025-08-18,50.94,57.994
GPIX,2025-08-19,50.71,57.764
GPIX,2025-08-20,50.62,57.674
GPIX,2025-08-21,50.46,57.514
GPIX,2025-08-22,51.09,58.144
GPIX,2025-08-28,51.33,58.384
GPIX,2025-08-29,51.12,58.174
GPIX,2025-09-02,50.47,57.886
GPIX,2025-09-03,50.72,58.136
GPIX,2025-09-04,51.05,58.466
GPIX,2025-09-05,50.97,58.386
GPIX,2025-09-08,51.04,58.456
GPIX,2025-09-09,51.16,58.576
GPIX,2025-09-10,51.27,58.686
GPIX,2025-09-11,51.57,58.986
GPIX,2025-09-12,51.57,58.986
GPIX,2025-09-15,51.76,59.176
GPIX,2025-09-16,51.7,59.116
GPIX,2025-09-17,51.69,59.106
GPIX,2025-09-18,51.86,59.276
GPIX,2025-09-19,52.04,59.456
GPIX,2025-09-22,52.2,59.616
GPIX,2025-09-23,52,59.416
GPIX,2025-09-24,51.9,59.316
GPIX,2025-09-25,51.72,59.136
GPIX,2025-09-26,51.97,59.386
GPIX,2025-09-29,52.07,59.486
GPIX,2025-09-30,52.23,59.646
GPIX,2025-10-01,52.01,59.795
GPIX,2025-10-02,52.03,59.815
GPIX,2025-10-03,52.06,59.845
GPIX,2025-10-06,52.22,60.005
GPIX,2025-10-07,52.05,59.835
GPIX,2025-10-08,52.29,60.075
GPIX,2025-10-09,52.2,59.985
GPIX,2025-10-10,51.07,58.855
GPIX,2025-10-13,51.78,59.565
GPIX,2025-10-14,51.66,59.445
GPIX,2025-10-15,51.86,59.645
GPIX,2025-10-16,51.58,59.365
GPIX,2025-10-17,51.82,59.605
GPIX,2025-10-20,52.35,60.135
GPIX,2025-10-21,52.36,60.145
GPIX,2025-10-22,52.13,59.915
GPIX,2025-10-23,52.41,60.195
GPIX,2025-10-24,52.73,60.515
GPIX,2025-10-27,53.24,61.025
GPIX,2025-10-28,53.35,61.135
GPIX,2025-10-29,53.34,61.125
GPIX,2025-10-30,52.9,60.685
GPIX,2025-10-31,53.03,60.815
GPIX,2025-11-03,52.74,60.901
GPIX,2025-11-04,52.25,60.411
GPIX,2025-11-05,52.41,60.571
GPIX,2025-11-06,51.92,60.081
GPIX,2025-11-07,51.98,60.141
GPIX,2025-11-10,52.67,60.831
GPIX,2025-11-11,52.77,60.931
GPIX,2025-11-12,52.8,60.961
GPIX,2025-11-13,52.09,60.251
GPIX,2025-11-14,52.1,60.261
GPIX,2025-11-17,51.67,59.831
GPIX,2025-11-18,51.29,59.451
GPIX,2025-11-19,51.46,59.621
GPIX,2025-11-20,50.73,58.891
GPIX,2025-11-21,51.22,59.381
GPIX,2025-11-24,51.92,60.081
GPIX,2025-11-25,52.35,60.511
GPIX,2025-11-26,52.67,60.831
GPIX,2025-11-28,52.93,61.091
GPIX,2025-12-01,52.36,60.895
GPIX,2025-12-02,52.44,60.975
GPIX,2025-12-03,52.59,61.125
GPIX,2025-12-04,52.63,61.165
GPIX,2025-12-05,52.71,61.245
GPIX,2025-12-08,52.61,61.145
GPIX,2025-12-09,52.57,61.455
GPIX,2025-12-10,52.86,61.745
GPIX,2025-12-11,52.96,61.845
GPIX,2025-12-12,52.52,61.405
GPIX,2025-12-15,52.48,61.365
GPIX,2025-12-16,52.35,61.235
GPIX,2025-12-17,51.88,60.765
GPIX,2025-12-18,52.23,61.115
GPIX,2025-12-19,52.66,61.545
GPIX,2025-12-22,52.96,61.845
GPIX,2025-12-23,53.13,62.015
GPIX,2025-12-24,53.28,62.165
GPIX,2025-12-26,53.28,62.165
GPIX,2025-12-29,53.15,62.035
GPIX,2025-12-30,53.11,61.995
GPIX,2025-12-31,52.8,61.685
GPIX,2026-01-02,52.53,61.79
GPIX,2026-01-05,52.8,62.06
GPIX,2026-01-06,53.06,62.32
GPIX,2026-01-07,52.93,62.19
GPIX,2026-01-08,52.95,62.21
SPYH,2025-04-03,48.19,48.19
SPYH,2025-04-04,45.9,45.9
SPYH,2025-04-08,45.12,45.12
SPYH,2025-04-09,48.55,48.55
SPYH,2025-04-10,47.28,47.28
SPYH,2025-04-11,47.92,47.92
SPYH,2025-04-14,48.26,48.26
SPYH,2025-04-15,48.19,48.19
SPYH,2025-04-16,47.31,47.31
SPYH,2025-04-17,47.34,47.34
SPYH,2025-04-21,46.52,46.52
SPYH,2025-04-22,47.38,47.38
SPYH,2025-04-23,47.81,48.066
SPYH,2025-04-24,48.55,48.806
SPYH,2025-04-25,48.89,49.146
SPYH,2025-04-28,48.91,49.166
SPYH,2025-04-29,49.12,49.376
SPYH,2025-04-30,49.2,49.456
SPYH,2025-05-01,49.41,49.666
SPYH,2025-05-02,49.86,50.116
SPYH,2025-05-05,49.67,49.926
SPYH,2025-05-06,49.46,49.716
SPYH,2025-05-07,49.55,49.806
SPYH,2025-05-08,49.98,50.236
SPYH,2025-05-09,49.78,50.036
SPYH,2025-05-12,50.8,51.056
SPYH,2025-05-13,51.06,51.316
SPYH,2025-05-14,51.07,51.326
SPYH,2025-05-15,51.19,51.446
SPYH,2025-05-16,51.46,51.716
SPYH,2025-05-19,51.42,51.676
SPYH,2025-05-20,51.33,51.586
SPYH,2025-05-21,50.57,51.16
SPYH,2025-05-22,50.57,51.16
SPYH,2025-05-23,50.34,50.93
SPYH,2025-05-27,50.95,51.54
SPYH,2025-05-28,50.83,51.42
SPYH,2025-05-29,50.94,51.53
SPYH,2025-05-30,50.99,51.58
SPYH,2025-06-02,51.09,51.68
SPYH,2025-06-03,51.33,51.92
SPYH,2025-06-04,51.34,51.93
SPYH,2025-06-05,51.19,51.78
SPYH,2025-06-06,51.58,52.17
SPYH,2025-06-09,51.62,52.21
SPYH,2025-06-10,51.79,52.38
SPYH,2025-06-11,51.71,52.3
SPYH,2025-06-12,51.83,52.42
SPYH,2025-06-13,51.48,52.07
SPYH,2025-06-16,51.84,52.43
SPYH,2025-06-17,51.55,52.14
SPYH,2025-06-18,51.52,52.11
SPYH,2025-06-20,51.45,52.04
SPYH,2025-06-23,51.81,52.4
SPYH,2025-06-24,52.21,52.8
SPYH,2025-06-25,51.88,52.807
SPYH,2025-06-26,52.13,53.057
SPYH,2025-06-27,52.33,53.257
SPYH,2025-06-30,52.47,53.397
SPYH,2025-07-01,52.44,53.367
SPYH,2025-07-02,52.56,53.487
SPYH,2025-07-03,52.8,53.727
SPYH,2025-07-07,52.57,53.497
SPYH,2025-07-08,52.59,53.517
SPYH,2025-07-09,52.87,53.797
SPYH,2025-07-10,52.9,53.827
SPYH,2025-07-11,52.83,53.757
SPYH,2025-07-14,52.87,53.797
SPYH,2025-07-15,52.78,53.707
SPYH,2025-07-16,52.87,53.797
SPYH,2025-07-17,53.08,54.007
SPYH,2025-07-18,53.05,53.977
SPYH,2025-07-21,53.16,54.087
SPYH,2025-07-22,53.24,54.167
SPYH,2025-07-23,53.08,54.352
SPYH,2025-07-24,53.18,54.452
SPYH,2025-07-25,53.28,54.552
SPYH,2025-07-28,53.29,54.562
SPYH,2025-07-29,53.24,54.512
SPYH,2025-07-30,53.18,54.452
SPYH,2025-07-31,53.07,54.342
SPYH,2025-08-01,52.51,53.782
SPYH,2025-08-04,53.06,54.332
SPYH,2025-08-05,52.92,54.192
SPYH,2025-08-06,53.16,54.432
SPYH,2025-08-07,53.13,54.402
SPYH,2025-08-08,53.45,54.722
SPYH,2025-08-11,53.35,54.622
SPYH,2025-08-12,53.79,55.062
SPYH,2025-08-13,53.92,55.192
SPYH,2025-08-14,53.91,55.182
SPYH,2025-08-15,53.82,55.092
SPYH,2025-08-18,53.85,55.122
SPYH,2025-08-19,53.65,54.922
SPYH,2025-08-20,53.25,54.872
SPYH,2025-08-21,53.07,54.692
SPYH,2025-08-22,53.65,55.272
SPYH,2025-08-25,53.58,55.202
SPYH,2025-08-26,53.67,55.292
SPYH,2025-08-27,53.78,55.402
SPYH,2025-08-28,53.9,55.522
SPYH,2025-08-29,53.71,55.332
SPYH,2025-09-02,53.47,55.092
SPYH,2025-09-03,53.65,55.272
SPYH,2025-09-04,53.96,55.582
SPYH,2025-09-05,53.88,55.502
SPYH,2025-09-08,54.03,55.652
SPYH,2025-09-09,54.06,55.682
SPYH,2025-09-10,54.16,55.782
SPYH,2025-09-11,54.45,56.072
SPYH,2025-09-12,54.47,56.092
SPYH,2025-09-15,54.56,56.182
SPYH,2025-09-16,54.56,56.182
SPYH,2025-09-17,54.57,56.192
SPYH,2025-09-18,54.72,56.342
SPYH,2025-09-19,54.83,56.452
SPYH,2025-09-22,54.96,56.582
SPYH,2025-09-23,54.79,56.412
SPYH,2025-09-24,54.44,56.419
SPYH,2025-09-26,54.45,56.429
